Lambda,Policy,Total Latency (s),Total Latency std (s),Avg Inference Time (s),Inference Time std (s),Avg Device Queue Length,Avg Cloud Queue Length
1.0,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.4037009785018079,0.3253620517660387,0.2995752760862492,0.23370635366188697,0.10430725553068965,0.0
1.0,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.14924723876068047,0.0884620402857503,0.13526925521044475,0.0757226998807021,0.0,0.014002354797346626
1.0,Round Robin 2x Device,0.31089484396554434,0.24218688586376663,0.2994614675527954,0.23371000404810016,0.0,0.0
1.0,Round Robin 2x Cloud,0.1363514429842896,0.07646423635852166,0.1355948528552414,0.07588625295730417,0.0,0.0
1.0,Round Robin (Device/Cloud),0.22374459836321509,0.19989199466343602,0.21749573893237573,0.19200713161278402,0.005884982309360123,0.00037477260520097
1.0,Stateless Threshold,0.12252318194757505,0.09004765554085772,0.115158501419977,0.0817958470162689,0.00032745800351568035,0.0070500635485433
1.0,HERO,0.12083936088407146,0.08784526583522712,0.1158810066803567,0.08283285742137586,0.0001939735482775305,0.0047730260199411395
1.1,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.41983700639633825,0.3402102249526765,0.3000541783237185,0.23360612324992974,0.13199061555287256,0.0
1.1,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.15090201108486892,0.08999321330041261,0.13529354371097982,0.07572389668817,0.0,0.017199248085459543
1.1,Round Robin 2x Device,0.3137305270937325,0.24377151730930913,0.3000727688707735,0.23349785274723703,0.0,0.0
1.1,Round Robin 2x Cloud,0.13652808365523642,0.07658649641785806,0.135621125374972,0.07588832446836927,0.0,0.0
1.1,Round Robin (Device/Cloud),0.22483875609020323,0.20134926946956455,0.21750709549984742,0.19206934949481885,0.007581189144275112,0.0004976869787559692
1.1,Stateless Threshold,0.12355154331375492,0.0910166975733531,0.11532145591011998,0.08177870215688683,0.00039547780844897967,0.008673401776299557
1.1,HERO,0.12164123470653275,0.08852139746058194,0.11614462724132173,0.08297682915565012,0.00023643755985872664,0.005820372715253682
1.2000000000000002,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.4355083362523329,0.35379682998482104,0.29976025139877777,0.23308557904397748,0.16318157280950754,0.0
1.2000000000000002,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.15259672879616357,0.09156230570067073,0.13528458176667613,0.07572344927594143,0.0,0.020810796617996875
1.2000000000000002,Round Robin 2x Device,0.3157364054534817,0.24509305747315221,0.2997468244454893,0.23325103523508203,0.0,0.0
1.2000000000000002,Round Robin 2x Cloud,0.13668834718815173,0.0767128621420488,0.1356170521815267,0.07588857044685202,0.0,0.0
1.2000000000000002,Round Robin (Device/Cloud),0.22619308402896202,0.20309610753932533,0.2175072914158897,0.19194164753285292,0.009802917419207826,0.0006381998696430472
1.2000000000000002,Stateless Threshold,0.12434372250989258,0.09179894944148995,0.1153421431477248,0.08176320387144351,0.0004852742695804829,0.01033545359228964
1.2000000000000002,HERO,0.1222993308938,0.08909938175759786,0.11636197357561023,0.08311392582729168,0.00028489010682737045,0.006852361466417496
1.3000000000000003,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.45484333749836625,0.37146113210028214,0.3001061690508677,0.2333246213779125,0.20150892786442937,0.0
1.3000000000000003,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.15435801858853743,0.09320425557727852,0.13530748240980875,0.07571965633932755,0.0,0.02480887584184296
1.3000000000000003,Round Robin 2x Device,0.3187037340140307,0.24712389741759236,0.3000903184263329,0.23328068430947127,0.0,0.0
1.3000000000000003,Round Robin 2x Cloud,0.13687717287204945,0.0768445933114967,0.1356229809521475,0.07588195905913299,0.0,0.0
1.3000000000000003,Round Robin (Device/Cloud),0.22763906468250433,0.20402473400327287,0.21775995092231745,0.19173027541160192,0.012060076902109577,0.0008051591245278301
1.3000000000000003,Stateless Threshold,0.12523194067063365,0.09280133712367034,0.11537411035032334,0.08177482534785678,0.0005734936950258584,0.01226402847343096
1.3000000000000003,HERO,0.12301598945470542,0.089739656432376,0.11646405964420503,0.08317651624106946,0.0003626898557408948,0.008169669937293306
1.4000000000000001,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.4745911876297078,0.39250532886706907,0.29945027532850577,0.23339815221168778,0.24562407787563698,0.0
